Category,Price,ImageUrl,Address,Description,Detail Url
Commerciale et bureaux,1 950 $,https://mspublic.centris.ca/media.ashx?id=ADDD250DCA1AA7CDDDDDDDDDDF&t=pi&w=320&h=240&sm=c,"6401A, boulevard Décarie, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Quartier Côte-des-Neiges","Le Romema! Espace commercial au RDC dans une nouvelle construction d'immeuble a condo locatif. Situé sur une rue passante avec haute visibilité, superficie disponible a partir de 850 pdc a 7,562 pdc, idéal pour commerce de détails, resto/ café, garderie, clinique et plus. A proximité des parcs, écoles, stations de Métro, Aut.20, centre d'achat. Voir Addenda pour plus de détails",https://www.centris.ca/fr/local-commercial~a-louer~montreal-cote-des-neiges-notre-dame-de-grace/14908287?view=Summary
Commerciale seulement,100 $,https://mspublic.centris.ca/media.ashx?id=ADDD250DCD0708FDDDDDDDDDDA&t=pi&w=320&h=240&sm=c,"1456, Rue Saint-Mathieu, Montréal (Ville-Marie), Quartier Centre Ouest","Local commercial stratégiquement situé a proximité de l'Unviersité Concordia . Situé sur l'angle de la rue St Mathieu et du Blvd De Maisonneuve Ouest, en face de la sortie de la station de métro Guy-Concordia--- Loyer net : 100$/PC/Année +TPS/TVQ Loyer additionnel : 15$/PC/Année + TPS/TVQ ---La consommation d'éléctricité est a la charge du locataire",https://www.centris.ca/fr/local-commercial~a-louer~montreal-ville-marie/15834712?view=Summary
Commerciale seulement,25 $,https://mspublic.centris.ca/media.ashx?id=ADDD250DCA314C9DDDDDDDDDDB&t=pi&w=320&h=240&sm=c,"4701, Rue Saint-Denis, Montréal (Le Plateau-Mont-Royal), Quartier Le Plateau-Mont-Royal","Local commercial au RDC situé sur la rue Saint-Denis à 2 pas des Métros Laurier et Mont-Royal. Endroit stratégique en plein coeur du Plateau Mont-Royal.Idéal pour un commerce de pâtisserie, crèmerie, boulangerie ou café. Superficie de 1100 pieds carrés avec vitrine en façade et fenêtres sur le côté. Un sous-sol de 750 pieds carréspour entreposage est inclus dans le prix du loyer. Ne manquez pas cette opportunité, une visite vous séduira",https://www.centris.ca/fr/local-commercial~a-louer~montreal-le-plateau-mont-royal/27769386?view=Summary
Commerciale seulement,40 $,https://mspublic.centris.ca/media.ashx?id=ADDD250DC0D2574DDDDDDDDDDF&t=pi&w=320&h=240&sm=c,"891, Avenue Beaumont, Montréal (Villeray/Saint-Michel/Parc-Extension), Quartier Parc-Extension","Emplacement idéal et une excellente visibilité. Quartier en pleine expansion, en partie, grâce au nouveau campus MIL de l'Université de Montréal. À deux pas du métro Acadie. Voisinant les arrondissements de Ville Mont-Royal, d'Outremont et du Mile Ex. Opportunité à ne pas manquer.",https://www.centris.ca/fr/local-commercial~a-louer~montreal-villeray-saint-michel-parc-extension/23737856?view=Summary
Commerciale et bureaux,3 500 $,https://mspublic.centris.ca/media.ashx?id=ADDD250DCEF3C12DDDDDDDDDDF&t=pi&w=320&h=240&sm=c,"1851 - 1853, Rue Atateken, Montréal (Ville-Marie), Quartier Village","**GRAND CONDO COMMERCIAL AU COEUR DU VILLAGE, À DISTANCE DE MARCHE du VIEUX-MONTRÉAL et du CENTRE-VILLE** 2 vitrines pleine hauteur en façade de l'ancienne rue Amherst. Très éclairé. Salle d'eau. Plafonds 11'. À 3 minutes de marche des stations de métro BERRI-UQAM et BEAUDRY et à 9 minutes de marche du métro SHERBROOKE. Établissez votre commerce dans un secteur en pleine expansion, au coeur de l'action !",https://www.centris.ca/fr/local-commercial~a-louer~montreal-ville-marie/21629477?view=Summary
Commerciale seulement,30 $,https://mspublic.centris.ca/media.ashx?id=ADDD250DCA5F995DDDDDDDDDDD&t=pi&w=320&h=240&sm=c,"7585, Rue Saint-Hubert, Montréal (Villeray/Saint-Michel/Parc-Extension), Quartier Villeray","NOUVEAU PROJET DE REDÉVELOPPEMENT en plein coeur de Villeray. L'immeuble au complet est en rénovation. Le rez-de-chaussée sera commercial et sera prêt à recevoir les améliorations locatives du locataire. Il sera entre 1500 - 1700 pi.ca.; Le taux de location sera 30.00 $ NET, plus loyer additionnel estimé à 6.00$/pi.ca., électricité en surplus, ainsi que les taxes applicables;",https://www.centris.ca/fr/local-commercial~a-louer~montreal-villeray-saint-michel-parc-extension/14675575?view=Summary
Commerciale seulement,2 750 $,https://mspublic.centris.ca/media.ashx?id=ADDD250DCE12C8CDDDDDDDDDD1&t=pi&w=320&h=240&sm=c,"5456, Avenue du Parc, Montréal (Le Plateau-Mont-Royal), Quartier Mile-End","Une opportunité incroyable d'ouvrir un café, un concept de traiteur ou un magasin de détail dans le Mile End. Il est entourée d'autres détaillants et d'unités résidentielles. Grande circulation piétonne et cycliste. Coin de secteur très achalandé à St-Viateur - Excellent espace commercial récemment rénové au coeur du Plateau Mont Royal - 950 pieds carrés - Espace de terrasse avant possible - Disponible immédiatement.",https://www.centris.ca/fr/local-commercial~a-louer~montreal-le-plateau-mont-royal/9564712?view=Summary
Commerciale et bureaux,20 $,https://mspublic.centris.ca/media.ashx?id=ADDD250D26F12CADDDDDDDDDD1&t=pi&w=320&h=240&sm=c,"8601 - 8607, boulevard Saint-Laurent, Montréal (Villeray/Saint-Michel/Parc-Extension), Quartier Villeray","Bâtisse dont superficie totale disponible de ± 19,653 pi.ca. (divisible) plus le sous-sol. Le RDC ± 5881 pc (14'9"") + mezzanine ± 2,010 pc (7'4"") + sous-sol 5,935 pc (8'9""); complètement rénové - idéal pour magasin sport- céramique-plancher- peinture- ameublements électroménagers-supermarché-gym etc / au 2e étage ± 5881 pc / 3e étage ± 5881 pc; TAUX NET NET : RDC avec Sous-sol 20.00$ / 2e et 3e étage: 15.00$/pi.ca., plus TPS/TVQ ; Plus FRAIS d'exploitation & taxes ± 3.59$ (à vérifier) ; Plus les frais à la charge du locataire (énergie, déneigement, entretien ménager, entretien A/C et des ascenseurs. Stationnements disponible",https://www.centris.ca/fr/local-commercial~a-louer~montreal-villeray-saint-michel-parc-extension/17929135?view=Summary
Commerciale seulement,2 000 $,https://mspublic.centris.ca/media.ashx?id=ADDD250DCE6AF2DDDDDDDDDDD4&t=pi&w=320&h=240&sm=c,"5784, Rue de Verdun, local G, Montréal (Verdun/Île-des-Soeurs), Quartier Verdun","Excellente opportunité! Stratégiquement situé sur une artère principale. Pour vos besoins de place d'affaire, centre de distribution ou commerce pour liquidation de surplus de marchandise... Propriété commerciale en bonne condition de 1500 pieds carrés. Plusieurs grands salons, salles d'eau, plusieurs bureaux. Beaucoup de potentiel! arrêt d'autobus devant la propriété. Appelez pour plus d'informations.",https://www.centris.ca/fr/batisse-commerciale~a-louer~montreal-verdun-ile-des-soeurs/15156659?view=Summary
Commerciale et bureaux,60 $,https://mspublic.centris.ca/media.ashx?id=ADDD250DCAB182FDDDDDDDDDD1&t=pi&w=320&h=240&sm=c,"400, boulevard René-Lévesque Ouest, local A, Montréal (Ville-Marie), Quartier Centre Ouest","Opportunité spectaculaire d'ouvrir un centre médical, restaurant ou boutique sous les résidences Encore situées au coin du boulevard René-Lévesque Ouest et de la rue De Bleury au centreville de Montréal. Emplacement très visible et à haute densité! 2 912 d'espace utilisable avec une façade de 46 pieds au niveau de la rue. Accès au parking souterrain. Entouré de tours de bureaux du centre-ville, d'une circulation piétonnière intense et d'une exposition quotidienne à plus de 17000 véhicules. À distance de marche des stations de métro Quartier des spectacles, Vieux-Montréal, Quartier chinois, Place-des-Arts, Place-d'Armes et Square-Victor",https://www.centris.ca/fr/local-commercial~a-louer~montreal-ville-marie/23254992?view=Summary
Commerciale seulement,1 700 $,https://mspublic.centris.ca/media.ashx?id=ADDD250DC1ED4DEDDDDDDDDDDD&t=pi&w=320&h=240&sm=c,"6150, boulevard des Grandes-Prairies, Montréal (Saint-Léonard)","Superbe espace bureaux à louer pour 1700$ plus taxes par mois. Situé dans un immeuble pour professionnelles en haut d'un grossiste de plancher. En plein coeur de l'arrondissement St-Léonard, localisation idéale pour accueillir les clients.",https://www.centris.ca/fr/local-commercial~a-louer~montreal-saint-leonard/15837037?view=Summary
Commerciale seulement,2 600 $,https://mspublic.centris.ca/media.ashx?id=ADDD250DCAFA490DDDDDDDDDDE&t=pi&w=320&h=240&sm=c,"5395A, Avenue du Parc, Montréal (Le Plateau-Mont-Royal), Quartier Le Plateau-Mont-Royal",Très bon espace commerciale. Pignon sur rue de 1100pc sur une partie tres achalandée de Parc Ave. L'espace est complètement aménager Pret pour un commerce. Près du centre ville et des grands artère de la ville. Possibilité de louer 3150pc d'espace additionnels adjacents a cette espace si c'est toujours disponible.,https://www.centris.ca/fr/local-commercial~a-louer~montreal-le-plateau-mont-royal/20671060?view=Summary
Commerciale seulement,75 $,https://mspublic.centris.ca/media.ashx?id=ADDD250DCD220AADDDDDDDDDD4&t=pi&w=320&h=240&sm=c,"1440Z, Rue Peel, Montréal (Ville-Marie), Quartier Mille Carré Doré",Unité de rez-de-chaussée à côté du métro Peel et près des restaurants de base de Montréal. Magnifique unité de vente au détail clé en main. Immenses fenêtres pour une visibilité ultime et un potentiel de marque. Trafic piétonnier et automobile constant sur Peel toute l'année. Plus environ 1200 pieds carrés de sous-sol. Loyer supplémentaire d'environ 18 $/pi2,https://www.centris.ca/fr/local-commercial~a-louer~montreal-ville-marie/18881931?view=Summary
Commerciale et industrielle,1 750 $,https://mspublic.centris.ca/media.ashx?id=ADDD250DCC33443DDDDDDDDDDE&t=pi&w=320&h=240&sm=c,"9135, Rue Edison, Montréal (Anjou)","Espace commercial bien situé dans le secteur à forte demande du parc industriel d'Anjou. Facilement accessible à côté des AUT 40 et 25. Espace idéal pour un bureau professionnel, par exemple une société d'ingénierie, un arpenteur-géomètre, et/ou convient à tout autre usage commercial et/ou de bureau. Le loyer comprend toutes les charges, y compris l'électricité, le chauffage et les taxes professionnelles.",https://www.centris.ca/fr/local-commercial~a-louer~montreal-anjou/17456007?view=Summary
Commerciale et bureaux,23 $,https://mspublic.centris.ca/media.ashx?id=ADDD250DC14FAAFDDDDDDDDDDD&t=pi&w=320&h=240&sm=c,"2815, Rue Sherbrooke Est, local 230, Montréal (Le Plateau-Mont-Royal), Quartier Le Plateau-Mont-Royal","Loyer net est de 23,00 $ par pi.ca. (+ tps/tvq) et le loyer additionnel est de 11,90 $ par pi. ca. (+ tps/tvq) , sujet a des ajustements annuels.",https://www.centris.ca/fr/local-commercial~a-louer~montreal-le-plateau-mont-royal/16608629?view=Summary
Commerciale seulement,26 $,https://mspublic.centris.ca/media.ashx?id=ADDD250DCC95C21DDDDDDDDDDB&t=pi&w=320&h=240&sm=c,"1861, Rue Saint-Louis, Montréal (Saint-Laurent), Quartier Saint-Laurent Ouest","Magnifique exposition à l'angle de Marcel-Laurin. Accès rapide à l'autoroute 15 et 40 avec des tonnes de parking devant. Idéal pour restaurant, salon, et beaucoup plus ! Possibilité de combiner avec les locaux adjacents. Il faut ajouter 4,46 $ par pied carré pour les taxes municipales et les frais d'exploitation.",https://www.centris.ca/fr/local-commercial~a-louer~montreal-saint-laurent/27653133?view=Summary
Commerciale seulement,3 500 $,https://mspublic.centris.ca/media.ashx?id=ADDD250DCAFAD32DDDDDDDDDD1&t=pi&w=320&h=240&sm=c,"5393, Avenue du Parc, Montréal (Le Plateau-Mont-Royal), Quartier Le Plateau-Mont-Royal",Très bon espace commerciale. Pignon sur rue de 2100pc avec un sous sol de la meme dimension sur une partie tres achalandée de Parc Ave. L'espace est complètement aménager Pret pour un commerce. Près du centre ville et des grands artère de la ville. Possibilité de louer 2150pc d'espace additionnels adjacents a cette espace si c'est toujours disponible.,https://www.centris.ca/fr/local-commercial~a-louer~montreal-le-plateau-mont-royal/25698081?view=Summary
Bureaux seulement,34 $,https://mspublic.centris.ca/media.ashx?id=ADDD250D26251E3DDDDDDDDDDB&t=pi&w=320&h=240&sm=c,"40 - 52, Rue Notre-Dame Est, local 301, Montréal (Ville-Marie), Quartier Vieux-Montréal","3ème étage entier / exclusif avec accès direct par ascenseur. Espace de bureau de premier ordre dans un immeuble de bureaux boutique à quelques pas du palais de justice, idéal pour les avocats, notaires et autres professionnels. Entrée principale / lobby des bureaux est situé au 460, rue Saint-Gabriel, Montreal (immeuble ""Le Petit Palais"").",https://www.centris.ca/fr/local-commercial~a-louer~montreal-ville-marie/26165292?view=Summary
Bureaux seulement,700 $,https://mspublic.centris.ca/media.ashx?id=ADDD250DC2D5CE0DDDDDDDDDD0&t=pi&w=320&h=240&sm=c,"4710, Rue Saint-Ambroise, local 305, Montréal (Le Sud-Ouest), Quartier Saint-Henri/Petite Bourgogne",Magnifique bureaux complètement remis à neuf ! 1 unité seulement. Idéal pour travailleur autonome ou un jeune professionnel désirant un espace de travail fermé privé. Disponible MAINTENANT. Grandeurs 180 p2 et vue sur le centre-ville. Stationnement disponible pour un frais de 6$/jours.,https://www.centris.ca/fr/local-commercial~a-louer~montreal-le-sud-ouest/27634887?view=Summary
Commerciale et bureaux,"16,40 $",https://mspublic.centris.ca/media.ashx?id=ADDD250DCA7A0A5DDDDDDDDDD4&t=pi&w=320&h=240&sm=c,"1987 - 1989, Rue Jean-Talon Est, local 1985, Montréal (Villeray/Saint-Michel/Parc-Extension), Quartier Saint-Michel","Local situé au sous-sol de 2 200 pieds carrés, complètement rénové en 2022. Possibilité de faire un espace bureau, avec sa propre toilette, à proximité de la station de métro Fabre et d'Iberville.Dans le secteur Villeray entre la rue Papineau et l'avenue De Lorimier, plusieurs commerce et quartier résidentiel.",https://www.centris.ca/fr/batisse-commerciale~a-louer~montreal-villeray-saint-michel-parc-extension/24409108?view=Summary
Bureaux seulement,32 $,https://mspublic.centris.ca/media.ashx?id=ADDD250D29700CDDDDDDDDDDD1&t=pi&w=320&h=240&sm=c,"2100, Rue Drummond, Montréal (Ville-Marie), Quartier Mille Carré Doré","Immeuble de bureaux de style boutique stratégiquement situé dans le Golden Square Mile de Montréal, à proximité du centre-ville. Espace de bureaux attrayants de style loft avec des améliorations locatives récentes, idéal pour les locataires du secteur « TAMI ». Petites superficies détages disponibles efficaces et idéales pour un seul locataire.",https://www.centris.ca/fr/local-commercial~a-louer~montreal-ville-marie/27983509?view=Summary
Commerciale et résidentielle,45 $,https://mspublic.centris.ca/media.ashx?id=ADDD250DCAD53A7DDDDDDDDDDF&t=pi&w=320&h=240&sm=c,"221, Rue Sainte-Catherine Est, Montréal (Ville-Marie), Quartier Centre","Nouveau projet de redéveloppement situé à l'angle des rues Sainte-Catherine et Sainte-Elizabeth à Montréal, dans le principal quartier culturel de la ville, le Quartier des Spectacles. Bénéficiant d'un éventail de festivals et d'événements tout au long de l'année, cet espace offre une excellente visibilité et une ambiance vibrante. Le nouvel espace de coin de vente au détail, avec sa grande fenestration, est idéal pour une franchise ou un concept bien établi et permettra à ses locataires de mettre en place leur propre concept de développement.",https://www.centris.ca/fr/local-commercial~a-louer~montreal-ville-marie/23020511?view=Summary
Commerciale et bureaux,1 500 $,https://mspublic.centris.ca/media.ashx?id=ADDD250DCA9660ADDDDDDDDDDB&t=pi&w=320&h=240&sm=c,"12940, boulevard Gouin Ouest, local D, Montréal (Pierrefonds-Roxboro), Quartier Pierrefonds/Centre Est","Local commercial idéal pour un notaire, avocat ou un courtier hypothécaire / Superficie approximative de 450 pieds carrés / Réception + 2 bureaux et sdb (Loyer brut - tout est inclus !)",https://www.centris.ca/fr/local-commercial~a-louer~montreal-pierrefonds-roxboro/17162469?view=Summary
Commerciale et bureaux,"15,43 $",https://mspublic.centris.ca/media.ashx?id=ADDD250DCA89915DDDDDDDDDDB&t=pi&w=320&h=240&sm=c,"507, Place d'Armes, local 109, Montréal (Ville-Marie), Quartier Vieux-Montréal","Le loyer débutera à 15,43$ pc + tps/tvq, 1ère année & sera sujet à des augmentations annuelles. TEL QUEL. Opex & taxes foncières (est. 2022) 16,57$/pi.ca. Allocation locative à négocier",https://www.centris.ca/fr/local-commercial~a-louer~montreal-ville-marie/19055184?view=Summary
Commerciale et bureaux,40 $,https://mspublic.centris.ca/media.ashx?id=ADDD250D2FBDAD6DDDDDDDDDD1&t=pi&w=320&h=240&sm=c,"600, Rue Jean-Talon Est, local 1, Montréal (Rosemont/La Petite-Patrie), Quartier La Petite-Patrie",Cet établissement offre un accès direct à la ligne de métro bleue et orange. Près de 2000 personnes travaillent dans le bâtiment.,https://www.centris.ca/fr/local-commercial~a-louer~montreal-rosemont-la-petite-patrie/17133042?view=Summary
Bureaux seulement,8 $,https://mspublic.centris.ca/media.ashx?id=ADDD250D25C09F4DDDDDDDDDD0&t=pi&w=320&h=240&sm=c,"9200, Rue Sherbrooke Est, local 201, Montréal (Mercier/Hochelaga-Maisonneuve), Quartier Mercier",Grand espace de bureau au 2e étage de 5500p.c. dans un centre commercial avec emplacement de choix situé sur la rue achalander de Sherbrooke est. Stationnement généreux et accès facile. Idéal pour votre projet! Une visite s'impose!,https://www.centris.ca/fr/local-commercial~a-louer~montreal-mercier-hochelaga-maisonneuve/28363560?view=Summary
