Page,Url,Image,Portion,Cooking Time,Title,Content,Ingredients,Recipe Yield
50,https://www.bucataras.ro/retete/mancarica-de-soia-cu-masline-43473.html,https://www.bucataras.ro/uploads/modules/news/43473/656x440_mancarica-de-soia-cu-masline-212425.jpg,4,60,Szója étel olajbogyóval,"Egy böjt recept, amiben az Inedit szóját használtam és nagyon finom lett","- egy 100 grammos kiszerelésű Inedit szója
3-4 zöldhagyma
2 gerezd zöld fokhagyma
2 evőkanál olívaolaj
150 ml félédes fehérbor
200 ml paradicsomlé
egy olajbogyó bányát
kapor
só, bors","1) - amikor a szójababot főztem, egy kis bazsalikomot, oregánót és koriandert tettem bele a kellemesebb illat érdekében"
50,https://www.bucataras.ro/retete/mancarica-cu-cuburi-de-soia-43478.html,https://www.bucataras.ro/uploads/modules/news/43478/656x440_mancarica-cu-cuburi-de-soia-212441.jpg,5,60,Az étel szójakockával,"Mivel böjtölünk, elkészítettük ezt a gyors és nagyon finom ételt.","- 2 megfelelő hagyma
-2 sárgarépa
- 6 közepes burgonya
- egy doboz egész paradicsom
- 1/2 zacskó szójakocka (50 gr)
- 2 babérlevél
-4 gerezd fokhagyma
- só és bors ízlés szerint
-2-3 evőkanál olaj
- 1 csokor zöldpetrezselyem
- annyi víz, hogy ellepje a zöldségeket",1) A mártást egy kanál hideg vízben feloldott kevés keményítővel sűríthetjük.
50,https://www.bucataras.ro/retete/creveti-cu-noodles-43488.html,https://www.bucataras.ro/uploads/modules/news/43488/656x440_creveti-cu-noodles-212517.jpg,2,30,Garnélarák tésztával,Nagymama tegnap megéheztetett... :),"15-20 garnélarák
2 gerezd fokhagyma
bazsalikom
1/2 teáskanál apróra vágott gyömbér
só
extra szűz olívaolaj
szója szósz
édes-csípős szósz
2 evőkanál brandy
100 g tészta",1) A mártást egy kanál hideg vízben feloldott kevés keményítővel sűríthetjük.
50,https://www.bucataras.ro/retete/ciorba-de-loboda-rosie-43504.html,https://www.bucataras.ro/uploads/modules/news/43504/656x440_ciorba-de-loboda-rosie-212564.jpg,8,60,Vörös loboda leves,Nagymama tegnap megéheztetett... :),"5 link a piros lobodához
5 burgonya
2 sárgarépa
fél paszternák
4 kör zeller
400 g paradicsomlé és zöldségleves
5 zöldhagyma
fagyasztott bors
borscs
só
2 evőkanál olaj",1) A mártást egy kanál hideg vízben feloldott kevés keményítővel sűríthetjük.
50,https://www.bucataras.ro/retete/legume-caramelizate-la-cuptor-43506.html,https://www.bucataras.ro/uploads/modules/news/43506/656x440_legume-caramelizate-la-cuptor-212571.jpg,4,60,Karamellizált zöldségek a sütőben,"Tekintettel arra, hogy böjtölünk, kipróbáltam egy olyan receptet, amit korábban a tévében láttam, de nem volt lehetőségem elkészíteni. Egyszerű köretnek vagy köretnek is kiváló...","3 édesburgonya
2 db vörös cékla
2 sárgarépa
2 nagy vöröshagyma
egy fej fokhagyma
friss petrezselyem
4 evőkanál olívaolaj
só
bors
egy teáskanál szárított kakukkfű
egy kanál agave szirupot vagy mézet
fél citrom levét","1) a burgonyát pite sütőtökkel helyettesíthetjük
2) ez egy finom kombináció, édes és enyhén savanyú zöldségek"
50,https://www.bucataras.ro/retete/salata-de-cartofi-cu-tofu-afumat-43511.html,https://www.bucataras.ro/uploads/modules/news/43511/656x440_salata-de-cartofi-cu-tofu-afumat-212610.jpg,4,30,BURGONYASALÁTA FÜSTÖLT TOFUVAL,"És ha új verseny indult, máris megajándékoztam magam valami gyors, finom és egészséges étellel!","Vörös burgonya 6 db
6 zöldhagyma
Egyedi füstölt tofu 100 g
Jódozott só
Olívaolaj fokhagymás ízzel
Paprikával töltött zöld olajbogyó 2 ek
Ecetes uborka 2 db
Panacris vegyes téli saláta (http://www.bucataras.ro/retete/salata-mixta-pentru-iarna-36335.html) 2 evőkanál,
Leve 1 citromból
Balzsamecet 1 evőkanál
Frissen őrölt bors.","1) a burgonyát pite sütőtökkel helyettesíthetjük
2) ez egy finom kombináció, édes és enyhén savanyú zöldségek"
50,https://www.bucataras.ro/retete/clatite-cu-caise-si-sos-de-ciocolata-43512.html,https://www.bucataras.ro/uploads/modules/news/43512/656x440_clatite-cu-caise-si-sos-de-ciocolata-212614.jpg,6,60,Palacsinta sárgabarackkal és csokoládészósszal,"A Joya Natur szója ital mennyiségének 1/2-ét lecseréltem ásványvízre (így puhábban jön ki a palacsinta!) és mivel a hercegnőm csokiszószt akart, így csokiszószt készítettem!","-
250 ml Joya Natur szója ital
200 ml ásványvíz -
200 g liszt -
Só, olaj
-
500 g sárgabarack frissen vagy konzervként
egy kanál olajat
¼ teáskanál fahéj,
1 teáskanál citrom-
100 g áfonya befőtt
-
1 csomag csokoládészósz por -
2 teáskanál cukor-
500 ml Joya Natur szója ital","1) a burgonyát pite sütőtökkel helyettesíthetjük
2) ez egy finom kombináció, édes és enyhén savanyú zöldségek"
50,https://www.bucataras.ro/retete/mancare-de-ciuperci-in-sos-de-rosii-cu-cartofi-43513.html,https://www.bucataras.ro/uploads/modules/news/43513/656x440_mancare-de-ciuperci-in-sos-de-rosii-cu-cartofi-212619.jpg,4,90,Gombás étel paradicsomszószban burgonyával,Nagyon jó és laktató böjti étel.Ajánlom ezt az ételt mert finom.Remélem ízleni fog!,"700 g egész gomba konzerv (lehet friss is, én nem szeretem, ezért a konzerveket jobban szeretem)
400 gr paradicsom a saját levében
1 nagy hagyma
1 sárgarépa
1 gerezd fokhagyma
1/2 pirospaprika
4 burgonya
só
1 teáskanál csípős szósz a Bunatati din naturából
bors (én csípős szószt használtam, bors nem kellett)
1 teáskanál szárított bazsalikom
zöld petrezselyem
zöld kapor
3 evőkanál vörösbor
3 evőkanál olaj","1) a burgonyát pite sütőtökkel helyettesíthetjük
2) ez egy finom kombináció, édes és enyhén savanyú zöldségek"
50,https://www.bucataras.ro/retete/supa-la-rece-de-spanac-43515.html,https://www.bucataras.ro/uploads/modules/news/43515/656x440_supa-la-rece-de-spanac-212627.jpg,2,15,Hideg spenótleves,Nagyon jó és laktató böjti étel.Ajánlom ezt az ételt mert finom.Remélem ízleni fog!,"10 db spenótlevél
250 ml vizet
só, bors ízlés szerint
egy gerezd fokhagyma
egy szál zöldhagyma
olívaolaj 10 ml
2 evőkanál kockára vágott paradicsom (konzerv)","1) a burgonyát pite sütőtökkel helyettesíthetjük
2) ez egy finom kombináció, édes és enyhén savanyú zöldségek"
50,https://www.bucataras.ro/retete/mancare-de-spanac-43526.html,https://www.bucataras.ro/uploads/modules/news/43526/656x440_mancare-de-spanac-212676.jpg,5,60,Spenót étel,Nagyon jó és laktató böjti étel.Ajánlom ezt az ételt mert finom.Remélem ízleni fog!,"friss spenót - 15 link
2 hagyma
fél sárgarépa
fél friss piros kaliforniai paprika
só, bors ízlés szerint
fél konzerv kockára vágott hámozott paradicsomot
két gerezd fokhagyma
20 ml olajat
zöld petrezselyem
200 ml vizet","1) a burgonyát pite sütőtökkel helyettesíthetjük
2) ez egy finom kombináció, édes és enyhén savanyú zöldségek"
50,https://www.bucataras.ro/retete/mancare-de-telina-43523.html,https://www.bucataras.ro/uploads/modules/news/43523/656x440_mancare-de-telina-212664.jpg,3,60,Zeller étel,Egy különleges ízű étel!,"1 nagy zeller,
2 petrezselyem gyökér,
2 sárgarépa,
1 hagyma
250 ml paradicsomlé,
lomb
só,
olaj,","1) a burgonyát pite sütőtökkel helyettesíthetjük
2) ez egy finom kombináció, édes és enyhén savanyú zöldségek"
50,https://www.bucataras.ro/retete/mancarea-saracului-43537.html,https://www.bucataras.ro/uploads/modules/news/43537/656x440_mancarea-saracului-212738.jpg,4,30,Szegény ember étele,"Persze az utolsó száz méteren arra ébredtem, hogy nincs mit böjtölni a házban, és nem is nagyon sok alapanyag áll rendelkezésre, ezért úgy döntöttem, hogy csinálok egy pörköltet abból, amit a házban találtam.","3 közepes burgonya
5 hagyma
5 evőkanál házi paradicsomszósz
3 evőkanál lisztet
olaj
fűszerek: rozmaring (por), szárított kapor, só és bors",1) Forró mamaligutával tálalható (nem is volt kenyerem :D)
50,https://www.bucataras.ro/retete/mancare-de-gulii-43546.html,https://www.bucataras.ro/uploads/modules/news/43546/656x440_mancare-de-gulii-212777.jpg,-,30,Snack étel,"Ha már elkezdődött a poszt, meghívlak egy étkezésre!!","2 nyak
1 hagyma
1 piros paprika
húsleves
petrezselyem
kapor
só",1) Forró mamaligutával tálalható (nem is volt kenyerem :D)
50,https://www.bucataras.ro/retete/impletita-cu-praz-43551.html,https://www.bucataras.ro/uploads/modules/news/43551/656x440_impletita-cu-praz-212795.jpg,-,90,Póréhagymával fonva,A gyors aperitif pitét különösen Viktor atyának ajánlom.,"2 nagy póréhagyma
egy lap leveles tészta
2 evőkanál olívaolaj
50 ml. a víz
egy csokor petrezselymet
só
bors
egy csipet chili paprika",1) A fűszereket mindenki tűrőképessége szerint teszem fel.
50,https://www.bucataras.ro/retete/ciorba-de-stevie-43575.html,https://www.bucataras.ro/uploads/modules/news/43575/656x440_ciorba-de-stevie-212874.jpg,6,60,Stevia leves,"Bár deklarált húsevő vagyok, ezt szeretem, a zöldekről sem mondok le, főleg a szezonálisról.. Szóval tegnap elmentem a kertbe és szedtem steviát és csalánt.","kb 500 g megtisztított stevia levél
3 hagyma
1 evőkanál rizs
egy csésze paradicsomkonzerv paprikával
só","1) ha takarékos voltál és bogyólevest főztél, akkor húslevessel savanykás élvezet, ha nem a variánst használod, citromsót, citromot vagy borscsot...
2) Adtam hozzá egy teáskanál finom zöldséget is
3) Nagyon szeretem a hagymát, ezért teszek még bele az edénybe, teszek bele 3 hagymát"
50,https://www.bucataras.ro/retete/ciorba-de-fasole-de-post-43577.html,https://www.bucataras.ro/uploads/modules/news/43577/656x440_ciorba-de-fasole-de-post-212884.jpg,7,120,Bableves (kölcsönzés),"Kedveseim, a mai ebédre egy bablevest ajánlok hagymás parasztkenyérrel :)","250 gr, bab;
2 nagy hagyma;
2 sárgarépa;
egy piros kaliforniai paprika;
-1 kis zeller;
- 2 evőkanál húsleves (paradicsomlé)
-só;
-bors;
-3 babérlevél;
- egy teáskanál szárított kakukkfű;
- egy marék zöldpetrezselyem;
- egy marék leustean (a fagyasztóból zöldként most nem találjuk ;)","1) ha takarékos voltál és bogyólevest főztél, akkor húslevessel savanykás élvezet, ha nem a variánst használod, citromsót, citromot vagy borscsot...
2) Adtam hozzá egy teáskanál finom zöldséget is
3) Nagyon szeretem a hagymát, ezért teszek még bele az edénybe, teszek bele 3 hagymát"
50,https://www.bucataras.ro/retete/urzici-cu-hrean-si-mamaliga-43579.html,https://www.bucataras.ro/uploads/modules/news/43579/656x440_urzici-cu-hrean-si-mamaliga-212904.jpg,4,60,Csalán tormával és anyafűvel,"Újabb szezon ""zöldsége"". Rossz hal, de jó és jó a reumára.","kb 500-600 g csalán
2 hagyma
só
torma
40 ml olaj","1) 1 teáskanál tormát bedörzsöltem ecettel egy teáskanál olajjal (jó az olívaolaj, de nekem nem volt)"
50,https://www.bucataras.ro/retete/mic-dejun-inedit-43576.html,https://www.bucataras.ro/uploads/modules/news/43576/656x440_mic-dejun-inedit-212883.jpg,1,15,"""egyedi"" reggeli",Reggelire hívlak!,"""Tofu sós lében"" sajt
növényi folt
3 szelet fekete kenyér magvakkal
egy olajfa
egy retket
Egy csésze kávé
egy csésze friss grapefruit","1) 1 teáskanál tormát bedörzsöltem ecettel egy teáskanál olajjal (jó az olívaolaj, de nekem nem volt)"
50,https://www.bucataras.ro/retete/pizza-de-post-43589.html,https://www.bucataras.ro/uploads/modules/news/43589/656x440_pizza-de-post-212941.jpg,4,90,Nagyböjt pizza,Nagyon finom pizza,"300 g liszt
100 ml olajat
1/2 kocka élesztő
1/2 csésze víz
só
3 paradicsom
200 g tofu sajt
200 g gomba
100 g kukoricaszem
10 g kakukkfű","1) 1 teáskanál tormát bedörzsöltem ecettel egy teáskanál olajjal (jó az olívaolaj, de nekem nem volt)"
50,https://www.bucataras.ro/retete/sarmale-de-post-cu-praz-si-soia-inedit-43595.html,https://www.bucataras.ro/uploads/modules/news/43595/656x440_sarmale-de-post-cu-praz-si-soia-inedit-212956.jpg,-,120,"""Inedit"" póréhagyma és szójaszósz","Hagymás sarmale-t készítettem nagyböjtre, és gondoltam kipróbálom póréhagymával is, nekem édesebbnek tűnik.","100 g.granulált szója.Új
200 g rizs
Egy darab póréhagyma 350 g.
1 sárgarépa
só ízlés szerint
1/2 teáskanál bors
1/2 teáskanál kakukkfű
3 evőkanál paradicsomlé
3 evőkanál olívaolaj
kapor
1 babérlevél","1) Időnként forró vizet öntünk a vezetékekre.
2) Vegye le a serpenyőt a tűzről, és körkörös mozdulatokkal mozgassa (bal-jobb), hogy ne ragadjon le és ne füstöljön."
50,https://www.bucataras.ro/retete/tocanita-de-ciuperci-43591.html,https://www.bucataras.ro/uploads/modules/news/43591/656x440_tocanita-de-ciuperci-212960.jpg,1,30,Gombapörkölt,Szuper egyszerű étel!!,"250 gramm gomba
2 zöldhagyma
petrezselyem
a víz
só","1) Időnként forró vizet öntünk a vezetékekre.
2) Vegye le a serpenyőt a tűzről, és körkörös mozdulatokkal mozgassa (bal-jobb), hogy ne ragadjon le és ne füstöljön."
50,https://www.bucataras.ro/retete/mancare-de-dragavei-43600.html,https://www.bucataras.ro/uploads/modules/news/43600/656x440_mancare-de-dragavei-212985.jpg,2,30,Édes étel,"Böjtölünk, és sok zöldséget választhatunk a piacról az ételek elkészítéséhez. Mára a dragaveiult választottam. Vettem egy hatalmas netet és maradt két adag kaja.....hahahahah. De legalább egészségesen és zölden ettem, ahogy minden táplálkozási szakember szeretné.","500 g friss torma
egy hagyma
150 g paradicsompüré vagy paradicsom húslevesben
fél citrom
4-5 gerezd fokhagyma
só, bors ízlés szerint
2 evőkanál olívaolaj
egy halkonzerv paradicsomszószban","1) Időnként forró vizet öntünk a vezetékekre.
2) Vegye le a serpenyőt a tűzről, és körkörös mozdulatokkal mozgassa (bal-jobb), hogy ne ragadjon le és ne füstöljön."
50,https://www.bucataras.ro/retete/gulas-de-post-43597.html,https://www.bucataras.ro/uploads/modules/news/43597/656x440_gulas-de-post-212972.jpg,4,60,Posta gulyás,"Miért ne együnk egy csodálatos gulyást böjt közben, a húst szójakockára cserélve?","1 csomag 100 g szójakocka (új)
3-4 hagyma (egy vörös)
1 sárgarépa
4-5 gerezd fokhagyma
1 piros kaliforniai paprika (fagyasztott)
400 ml húsleves (vagy paradicsom levesben)
7-8 burgonya
100 g főzőmargarin (olaj)
1 csomag ""magyar gulyás"" fűszer (babér, chili, kömény, fokhagyma granulátum, csípős paprika, hagyma stb.)
2 teáskanál édes paprika
néhány szál kapor/petrezselyem (vagy száraz)
1-2 babérlevél
2 teáskanál alap zöldség/gombás ételekhez
só, bors ízlés szerint","1) Aki akarja, egy-két teáskanál liszttel sűrítheti a szószt. Nem használtam lisztet, mert az asztalnál összetörtem a burgonyát a szószban."
50,https://www.bucataras.ro/retete/chec-cu-nuca-si-menta-43602.html,https://www.bucataras.ro/uploads/modules/news/43602/656x440_chec-cu-nuca-si-menta-212993.jpg,8,60,Diós és mentás torta,"Ez egy böjt recept, azoknak, akik szeretnék.","12 evőkanál olaj
14 evőkanál cukor
14 evőkanál vizet
12 evőkanál liszt
1 zacskó sütőpor
1 csésze darált dió
1 kanál mentapor
borsmenta esszencia
menta kristályok","1) Akinek nincs menta, az használhat kakaót"
50,https://www.bucataras.ro/retete/prajitura-deliciu-43617.html,https://www.bucataras.ro/uploads/modules/news/43617/656x440_prajitura-deliciu-213115.jpg,12,120,"""Finom sütemény","Csodálatos torta...Ruxy bejegyzése......citromkrém, áfonyalekvár és dió finom kombinációja, ahol a sztár hozzávaló a kakaóvaj, amit ajánlok kipróbálásra és sütemények elkészítéséhez, különleges aromát ad nekik...","400 ml növényi tejszín (Hulala)
300 ml víz (tavaszi fizetés)
200 ml kakaóvaj (olvasztott)
12 evőkanál cukor
1 teljes csésze liszt (heggyel)
vanília
2 evőkanál lekvár (barack, sárgabarack)
citromhéj
1 teáskanál bikarbonát (néhány csepp citromlével hígítva)
400 ml folyékony tejszín
citromlé
100 ml kakaóvaj (olvasztott)
12 evőkanál cukor
5 evőkanál lisztet
vanília
citromhéj (egy darabból)
egy csésze dió + 1 csomag vaníliás cukor
1 üveg áfonyalekvár (vagy a kedvenc lekvárod)
étcsokoládé borotválkozáshoz
a felső réteghez tejszínhab (én 300 ml növényi tejszínt felvertem) + 2 kanál cukor és kevés vanília)",1) Kakaóvajat vásárolhat a dryfruits.ro oldalon
50,https://www.bucataras.ro/retete/placinta-de-post-cu-ciuperci-43625.html,https://www.bucataras.ro/uploads/modules/news/43625/656x440_placinta-de-post-cu-ciuperci-213162.jpg,12,60,Böjt pite gombával,"Csodálatos torta...Ruxy bejegyzése......citromkrém, áfonyalekvár és dió finom kombinációja, ahol a sztár hozzávaló a kakaóvaj, amit ajánlok kipróbálásra és sütemények elkészítéséhez, különleges aromát ad nekik...","400 gr liszt
200 ml meleg víz
7 gramm élesztő
3 evőkanál olaj
1 teáskanál só
2 doboz gomba (500 gr)
1 csokor zöldhagyma
100 gr margarin
zsírhoz:
100 gr margarin",1) Kakaóvajat vásárolhat a dryfruits.ro oldalon
50,https://www.bucataras.ro/retete/clatite-cu-cacao-piersici-si-merisoare-43610.html,https://www.bucataras.ro/uploads/modules/news/43610/656x440_clatite-cu-cacao-piersici-si-merisoare-213140.jpg,10,30,"Palacsinta kakaóval, őszibarackkal és áfonyával","Nagy kihívás! Nagyon régóta csak ásványvízzel készítem a palacsintatésztát. Be kell vallanom, hogy a szójatej jó helyettesítője!","Joya Natur szója ital 500 ml,
Ásványvíz 200 ml,
fehér búzaliszt 300 g,
Kakaó 50 g,
jódozott só,
napraforgóolaj 50 ml,
Kompót őszibarack kb. 400g
Kakaóvaj 2 evőkanál,
Fahéj ¼ teáskanál,
Citromlé 1 teáskanál,
áfonyalekvár 100 g,
Vanillines porcukor.",1) Kakaóvajat vásárolhat a dryfruits.ro oldalon
50,https://www.bucataras.ro/retete/mamaliga-cu-ciuperci-la-cuptor-43684.html,https://www.bucataras.ro/uploads/modules/news/43684/656x440_mamaliga-cu-ciuperci-la-cuptor-213535.jpg,5,60,Mamaliga gombával a sütőben,Tökéletes étel a böjt napjára.,"400 g gombakonzerv
3 alkalmas hagyma
4 gerezd fokhagyma
3 evőkanál szárított paradicsom olívaolajban
só
bors
3 evőkanál olívaolaj
350 g maláj
1,5 l víz
1 teáskanál só
1 evőkanál olívaolaj",1) Sütőpapír helyett olajjal kikenhetjük a tepsit.
